PC1,PC2,Claim_price,Auction_count,Hammer_price,Final_First_auction_data,ad_si_0,ad_si_1,ad_si_2,ad_si_3,Appr_0,Appr_1,Appr_2,서울,transformed_Hammer_price,skyscraper
-1.2353934832204572,0.6568109409845653,107000000,3,135439000,196,0,0,0,1,0,0,1,0,130.0629995099869,30
-2.8282472418379347,-0.35897009008877756,70220400,1,83777000,0,0,0,0,1,0,0,1,0,119.59134115067357,30
-0.9406049810118843,0.349680835384217,136326025,2,197000000,35,0,0,0,1,0,0,1,0,138.83338745318963,30
-0.9683358075456497,0.5298822318409603,119800690,2,151500000,70,0,0,0,1,0,0,1,0,132.62896573961805,30
0.498932866095206,1.040214486615689,205374276,2,228270000,28,0,0,0,1,0,0,1,0,142.434789360882,30
-1.059591680848865,0.283253092808377,132768498,2,142000000,28,0,0,0,1,0,0,1,0,131.14032676053583,30
-1.4923745663929717,-0.14576971153011326,180000000,1,287670000,0,0,1,0,0,0,0,1,0,148.27009777922515,30
-3.308017985441585,-0.46958792698443236,15814721,1,72500000,0,0,0,0,1,0,0,1,0,116.60045267628857,30
-3.4412894861199868,-0.7443366824464701,60818152,1,93500000,0,0,0,0,1,0,0,1,0,121.91159086170435,30
-1.075624438822159,0.17520171297921344,133881831,2,171110000,28,0,0,0,1,0,0,1,0,135.4709002644588,30
-0.4345561662883679,0.43942005531016537,56300712,1,281991301,0,0,0,0,1,0,0,1,0,147.7581593071387,30
-0.7434021028320725,-0.11186178829958221,695108590,1,290808000,0,0,0,0,1,0,0,1,0,148.54938819609737,30
1.55962836243824,2.051862765672301,231600000,1,299889900,0,0,0,0,1,0,0,1,0,149.34378537686115,30
-1.0484463833368665,0.2715586470676463,89100041,2,151990000,35,0,0,0,1,0,0,1,0,132.70361636558988,30
-0.23080847753431374,-1.3024583578649318,416459131,1,394819990,0,0,0,0,1,0,0,1,0,156.6320640344694,30
-2.8164493938617445,-0.7310840753086534,1046685025,2,145601000,84,0,0,0,1,0,0,1,0,131.71409693613055,30
1.9991701175674335,1.3161486606689614,78793400,2,251999000,273,0,0,0,1,0,0,1,0,144.90242167794534,30
-1.2873578062088262,1.1891362676072152,94175349,3,126688000,70,0,0,0,1,0,0,1,0,128.55624711042682,30
-2.557302651122434,-0.7615881825847113,1046685025,2,171120000,84,0,0,0,1,0,0,1,0,135.47227862161972,30
-1.5839995382077698,-0.6750973851080705,60000000,1,178812100,0,0,0,0,1,0,0,1,0,136.51317113281343,30
-1.812970049947513,-0.15438672494019762,137626040,1,235000000,0,0,0,0,1,0,0,1,0,143.15558204417883,30
1.1542409139190815,0.5378332777853136,60000000,2,477899999,35,0,0,0,1,0,0,1,0,161.89330606033707,30
-2.4087376337289204,0.31067926701095455,36930070,2,73600000,42,0,1,0,0,0,0,1,0,116.9086279090301,30
0.21372786155734963,1.4085885999737524,309052839,2,280000000,35,0,1,0,0,0,0,1,0,147.57660696507898,30
-0.0030248112198896938,-0.05257352544855594,161914963,2,301995563,35,0,0,0,1,0,0,1,0,149.5251009602641,30
-0.9951640271860853,0.5425309698249482,104365412,3,126020020,56,0,1,0,0,0,0,1,0,128.43770620281146,30
-2.8923067988899027,0.41627034186672374,44018862,2,19000000,28,0,0,0,1,0,0,1,0,92.06912163269232,30
-1.7699158242063164,0.3460677462572243,32201409,2,125007770,42,0,1,0,0,0,0,1,0,128.2570687509336,30
-0.4386263778192128,0.8993189929109927,52772500,2,200019900,42,0,0,0,1,0,0,1,0,139.20119358914155,30
-1.6994248402854522,0.6922067289273074,399863608,2,124849000,42,0,0,0,1,0,0,1,0,128.2286255262858,30
-2.4443902170699108,-0.6514112378025213,402586327,2,98555000,35,0,0,0,1,0,0,1,0,123.03936813858991,30
1.939092127859561,1.6775812196624043,6940000,1,385859000,56,0,0,0,1,1,0,0,0,156.01078135367777,30
2.6363244813063496,1.8651470460468247,328000000,2,455190000,28,0,0,0,1,0,0,1,0,160.53604661113442,30
-3.219168567454062,-0.5808761516956348,94836482,1,96978974,0,0,0,0,1,0,0,1,0,122.69303076845421,30
-0.8806517010580737,-0.11055109864656992,26000000,1,268879000,105,0,0,0,1,0,0,1,0,146.54242632481441,30
-0.14727269318342612,0.9012216139287533,222649240,1,256888000,0,0,0,0,1,0,0,1,0,145.3866108257267,30
-1.791179721035985,0.25867890814879196,88207949,2,112858000,35,0,0,0,1,0,0,1,0,125.98790739223762,30
-0.5013349816959864,1.5434409011985772,113624409,2,117551000,28,0,1,0,0,0,0,1,0,126.88746984269727,30
-0.8015848900875393,-0.3331112490113865,68617952,1,307700000,0,0,0,0,1,0,0,1,0,150.0110622687586,30
-1.2495708807296453,-0.5552495421180201,1087000000,7,135500000,1058,0,0,0,1,0,0,1,0,130.0732141964408,30
-1.2535255247908732,-0.027568956743066676,115655646,2,148751100,42,0,0,0,1,0,0,1,0,132.20640592055224,30
-0.5689320298291269,1.0295274405251162,57379722,2,148500999,35,0,0,0,1,0,0,1,0,132.1676383729958,30
-2.1331547123847265,-1.3638339637608679,264300000,2,173300000,119,0,0,0,1,0,0,1,0,135.7711706042202,30
1.147328711113263,1.214756052773747,200823040,3,243250000,56,0,1,0,0,0,0,1,0,144.01606489781528,30
-1.8947742810097916,0.8199383308345726,87921160,2,107505000,35,0,0,0,1,0,0,1,0,124.92295464681574,30
-0.2665807990463203,-0.8649698469859228,44931905,2,370500000,32,0,0,0,1,0,0,1,0,154.91737834931573,30
2.3856367304488137,1.1029423820599165,71618685,1,612100000,0,0,0,0,1,0,0,1,0,168.96576834572147,30
-0.6235571394942504,0.8742602050029683,83332514,2,143880000,28,0,0,0,1,0,0,1,0,131.44137229404757,30
-1.8897022400495334,0.8090024719547664,0,1,95010000,0,0,0,0,1,0,0,1,0,122.25368990296091,30
3.911773870302679,3.225002589389994,301730085,2,365999900,28,0,1,0,0,0,0,1,0,154.58986665876427,30
-0.22348664706984187,0.6427007496226653,169872362,2,160119000,35,0,0,0,1,0,0,1,0,133.9136988095153,30
1.5070348030855776,1.625100825331656,360000000,2,252000000,28,0,0,0,1,0,0,1,0,144.90252151175739,30
-2.638350011840055,0.20623684163112518,33936544,1,57711000,0,0,0,0,1,0,0,1,0,112.02496047331942,30
-2.3054470937761353,0.11108693351183162,74096531,2,80580000,35,0,0,0,1,0,0,1,0,118.77931321401361,30
-1.2180762971603383,-0.5890440760018968,1087000000,6,135330000,1030,0,0,0,1,0,0,1,0,130.04473748834278,30
1.557764664638592,1.8598052315758753,75500000,1,208888000,0,0,0,0,1,0,0,1,0,140.2551571564678,30
-0.5255244975184986,0.7832272497372395,95562222,1,190000000,0,0,0,0,1,0,0,1,0,137.96241436282642,30
-0.9290170133302265,1.0911803256492305,87600000,4,81000001,140,0,1,0,0,0,0,1,0,118.8875075029451,30
-0.26221255749371936,0.21100055429521364,312561326,1,406666666,0,0,0,0,1,0,0,1,0,157.4356273876444,30
-0.36506277254528785,0.8400587727534413,143712015,1,217500000,0,0,0,0,1,0,0,1,0,141.24358173595223,30
-1.6325981611583322,1.16349473391952,67266946,2,97100999,35,0,0,0,1,0,0,1,0,122.72001305407538,30
-3.3174498624706614,-0.759040624366668,114305454,2,111799900,28,0,0,0,1,0,0,1,0,125.78079237423441,30
0.4330799093614568,-0.019255444814776656,10,2,356120000,28,0,0,0,1,0,0,1,0,153.85887998539133,30
-1.2366389252228,0.627692395182484,20000000,2,216830000,32,0,0,0,1,0,0,1,0,141.1678651812424,30
